,user_id,item_id,score
77897,2650,15319,1.0
77898,1411,16238,1.0
77899,931,1383,0.0
77900,2327,5693,1.0
77901,902,6302,0.0
77902,132,8395,0.0
77903,2304,6241,1.0
77904,1983,5424,0.0
77905,117,15793,1.0
77906,2778,12068,0.0
77907,875,15357,1.0
77908,267,485,0.0
77909,2302,12117,1.0
77910,885,8791,0.0
77911,171,231,1.0
77912,510,10229,1.0
77913,3399,9167,1.0
77914,1445,7748,1.0
77915,429,2748,1.0
77916,28,9347,0.0
77917,2775,10044,1.0
77918,199,14917,1.0
77919,446,4010,0.0
77920,985,14709,0.0
77921,831,12338,1.0
77922,110,3049,1.0
77923,2696,12144,1.0
77924,877,14652,1.0
77925,448,13060,1.0
77926,460,2510,1.0
77927,450,13659,1.0
77928,1999,14157,0.0
77929,151,2876,1.0
77930,477,1976,1.0
77931,902,15457,1.0
77932,559,155,0.0
77933,2275,6810,0.0
77934,2361,10379,1.0
77935,3550,12037,1.0
77936,468,16496,0.0
77937,1891,5912,1.0
77938,105,14750,0.0
77939,69,1982,1.0
77940,453,15720,1.0
77941,56,5209,1.0
77942,201,9867,1.0
77943,96,14771,1.0
77944,917,15174,0.0
77945,1332,5987,1.0
77946,925,1152,1.0
77947,134,1387,1.0
77948,480,13521,0.0
77949,2159,11680,1.0
77950,2852,12126,0.0
77951,3182,7897,0.0
77952,1331,12599,0.0
77953,1015,10955,0.0
77954,931,1549,0.0
77955,1512,6275,1.0
77956,2826,10052,1.0
77957,503,140,1.0
77958,207,1546,1.0
77959,5,14782,0.0
77960,2313,5495,1.0
77961,454,14014,0.0
77962,2914,8240,1.0
77963,2074,4932,0.0
77964,679,12111,1.0
77965,145,1607,0.0
77966,2924,7868,1.0
77967,2693,10213,1.0
77968,6,13345,1.0
77969,125,4011,1.0
77970,1367,5649,1.0
77971,63,14239,1.0
77972,3774,13034,1.0
77973,447,15717,0.0
77974,451,13532,0.0
77975,806,16529,0.0
77976,919,5434,0.0
77977,80,6147,1.0
77978,2409,5482,0.0
77979,484,8317,1.0
77980,437,1948,1.0
77981,3380,8484,0.0
77982,476,3521,1.0
77983,658,2973,1.0
77984,8,11698,1.0
77985,509,12320,1.0
77986,3432,9355,1.0
77987,2825,12550,1.0
77988,3895,12931,1.0
77989,63,11779,1.0
77990,890,6469,1.0
77991,545,13560,1.0
77992,478,13832,1.0
77993,496,2479,0.0
77994,2839,6527,0.0
77995,459,13886,1.0
77996,507,7649,1.0
77997,1917,7508,1.0
77998,305,16691,1.0
77999,120,14029,1.0
78000,451,1486,1.0
78001,1201,2956,1.0
78002,1887,11986,1.0
78003,57,4737,1.0
78004,693,250,0.0
78005,2096,12157,0.0
78006,644,8542,1.0
78007,137,7778,1.0
78008,2244,5739,1.0
78009,131,129,1.0
78010,36,11420,1.0
78011,658,5271,0.0
78012,91,1011,1.0
78013,2563,6473,1.0
78014,1063,16542,0.0
78015,2398,12318,0.0
78016,133,16398,1.0
78017,867,7355,1.0
78018,2455,7464,1.0
78019,2027,3761,0.0
78020,104,3885,0.0
78021,431,14726,1.0
78022,502,101,1.0
78023,1099,9179,1.0
78024,1888,8562,1.0
78025,1855,16556,1.0
78026,105,4821,0.0
78027,2276,7198,1.0
78028,492,9470,1.0
78029,915,12622,1.0
78030,755,8131,0.0
78031,2986,10472,1.0
78032,3108,15020,1.0
78033,2031,11961,0.0
78034,67,14431,1.0
78035,463,11462,1.0
78036,3108,12451,1.0
78037,6,628,1.0
78038,36,14369,1.0
78039,3791,13214,1.0
78040,450,7765,0.0
78041,476,13648,0.0
78042,80,2493,1.0
78043,657,2056,0.0
78044,2289,7008,1.0
78045,955,14590,0.0
78046,710,2121,0.0
78047,461,15761,1.0
78048,1014,15519,1.0
78049,49,12965,1.0
78050,1028,5635,0.0
78051,1063,16531,1.0
78052,1169,15280,1.0
78053,439,11426,0.0
78054,2370,7889,0.0
78055,3620,16099,1.0
78056,1338,8389,0.0
78057,457,12,0.0
78058,117,11530,1.0
78059,1031,8097,1.0
78060,464,2960,1.0
78061,3180,12314,0.0
78062,491,7917,0.0
78063,1228,9858,1.0
78064,1998,5448,0.0
78065,2029,16598,1.0
78066,487,13176,1.0
78067,129,2484,1.0
78068,483,326,1.0
78069,2408,7380,1.0
78070,1207,2493,0.0
78071,113,14728,1.0
78072,56,1919,1.0
78073,144,14683,0.0
78074,41,8795,0.0
78075,1023,9244,1.0
78076,80,13511,0.0
78077,881,14602,0.0
78078,126,14860,1.0
78079,880,14726,0.0
78080,2006,13039,0.0
78081,2690,7635,0.0
78082,2380,10385,0.0
78083,477,11369,1.0
78084,15,7736,1.0
78085,80,3938,0.0
78086,3102,12175,1.0
78087,1676,2969,1.0
78088,2689,7677,1.0
78089,51,9712,1.0
78090,111,8299,1.0
78091,623,8661,0.0
78092,470,15716,1.0
78093,1199,2478,1.0
78094,119,2528,1.0
78095,792,9264,1.0
78096,77,343,1.0
78097,484,4039,1.0
78098,105,2837,0.0
78099,3060,11972,0.0
78100,493,2984,1.0
78101,1888,9296,0.0
78102,2357,14970,0.0
78103,192,8676,0.0
78104,2183,6746,1.0
78105,768,8080,1.0
78106,3621,15625,1.0
78107,2290,6910,0.0
78108,616,5926,0.0
78109,666,9230,1.0
78110,267,5574,1.0
78111,301,16303,0.0
78112,1269,1482,1.0
78113,2268,8303,0.0
78114,486,16487,1.0
78115,79,9716,0.0
78116,3570,14936,1.0
78117,111,8298,0.0
78118,1511,2960,1.0
78119,80,13502,1.0
78120,522,12335,1.0
78121,117,7833,1.0
78122,2774,8081,0.0
78123,1614,7776,0.0
78124,1544,3732,1.0
78125,480,8242,0.0
78126,770,5034,1.0
78127,292,12367,0.0
78128,431,372,0.0
78129,95,14460,1.0
78130,755,12148,0.0
78131,1515,3179,1.0
78132,105,10435,1.0
78133,2312,10027,1.0
78134,3538,11988,0.0
78135,152,8485,1.0
78136,2024,8272,0.0
78137,10,10137,1.0
78138,634,5633,0.0
78139,485,2797,1.0
78140,126,15766,0.0
78141,2785,7153,0.0
78142,1025,17305,1.0
78143,80,6070,1.0
78144,2239,5464,1.0
78145,1989,5708,1.0
78146,1889,8708,1.0
78147,692,5693,1.0
78148,426,15776,0.0
78149,267,1464,1.0
78150,107,8317,1.0
78151,222,8662,1.0
78152,549,2035,0.0
78153,91,7743,0.0
78154,437,315,1.0
78155,2349,5954,0.0
78156,675,7751,1.0
78157,472,13849,1.0
78158,333,9268,1.0
78159,87,548,1.0
78160,636,8638,1.0
78161,51,8747,1.0
78162,91,15135,1.0
78163,1915,9603,1.0
78164,4017,14799,1.0
78165,2702,15518,1.0
78166,459,2772,1.0
78167,295,429,0.0
78168,168,9842,1.0
78169,1119,12103,0.0
78170,62,12033,1.0
78171,746,7238,0.0
78172,657,7637,1.0
78173,73,5001,1.0
78174,925,15353,0.0
78175,1211,2527,0.0
78176,443,12331,0.0
78177,285,2923,1.0
78178,870,11960,1.0
78179,7,631,1.0
78180,122,12398,0.0
78181,2097,15817,1.0
78182,1547,3048,1.0
78183,84,9090,1.0
78184,138,11120,1.0
78185,102,1141,1.0
78186,981,8669,0.0
78187,39,12979,1.0
78188,57,1302,1.0
78189,2769,12183,0.0
78190,94,4377,1.0
78191,469,951,1.0
78192,154,2625,1.0
78193,2189,5646,1.0
78194,192,14020,0.0
78195,1579,3088,1.0
78196,2279,8814,0.0
78197,112,2529,0.0
78198,901,15017,1.0
78199,111,2813,0.0
78200,2545,9517,0.0
78201,112,4820,1.0
78202,470,15728,0.0
78203,502,13105,1.0
78204,80,15148,1.0
78205,666,2424,0.0
78206,461,373,0.0
78207,1387,14180,1.0
78208,498,14042,1.0
78209,114,15472,0.0
78210,929,2963,1.0
78211,718,11329,0.0
78212,90,14793,1.0
78213,442,4512,1.0
78214,103,12168,1.0
78215,12,6799,1.0
78216,77,6839,0.0
78217,441,3979,1.0
78218,923,744,0.0
78219,2375,12401,0.0
78220,3767,13064,1.0
78221,2721,13078,1.0
78222,2786,9101,1.0
78223,2515,5691,1.0
78224,487,15221,1.0
78225,2359,9312,1.0
78226,7,12036,1.0
78227,1039,12861,1.0
78228,61,2527,0.0
78229,115,16490,1.0
78230,3200,13402,1.0
78231,915,14630,1.0
78232,531,5521,1.0
78233,687,5969,0.0
78234,464,11427,0.0
78235,2420,12335,0.0
78236,2693,12596,1.0
78237,2188,5606,0.0
78238,2188,7777,1.0
78239,854,14765,0.0
78240,4,14368,1.0
78241,2223,14538,0.0
78242,1214,2752,1.0
78243,435,11827,1.0
78244,94,8417,0.0
78245,35,1500,1.0
78246,9,7361,0.0
78247,11,13383,0.0
78248,1049,7334,0.0
78249,890,15449,1.0
78250,2356,12796,1.0
78251,2221,11561,0.0
78252,110,13654,1.0
78253,49,5176,1.0
78254,93,342,0.0
78255,1024,15140,0.0
78256,120,15822,1.0
78257,38,7001,1.0
78258,91,11413,0.0
78259,2721,7432,0.0
78260,452,12611,1.0
78261,89,2118,1.0
78262,2494,5609,0.0
78263,1869,16499,0.0
78264,495,3878,0.0
78265,5,14776,1.0
78266,125,8936,1.0
78267,1021,15093,1.0
78268,424,14956,1.0
78269,892,11537,1.0
78270,105,12315,0.0
78271,1098,9873,1.0
78272,39,7044,0.0
78273,696,274,1.0
78274,1012,8287,1.0
78275,582,5655,1.0
78276,458,1979,0.0
78277,109,425,1.0
78278,487,15832,1.0
78279,470,15812,0.0
78280,876,14527,1.0
78281,444,15480,1.0
78282,1015,14882,0.0
78283,2785,11905,1.0
78284,791,9170,1.0
78285,2300,7740,1.0
78286,2326,7744,0.0
78287,2826,12009,1.0
78288,1015,1275,1.0
78289,1348,1364,0.0
78290,890,739,0.0
78291,2357,5557,0.0
78292,1614,6013,0.0
78293,2802,9868,1.0
78294,1888,8803,1.0
78295,1538,3694,1.0
78296,1240,10279,1.0
78297,899,17505,1.0
78298,472,16259,1.0
78299,461,5024,1.0
78300,479,2577,1.0
78301,11,2717,1.0
78302,2992,7412,1.0
78303,86,8832,1.0
78304,41,12315,1.0
78305,2404,12911,1.0
78306,665,1920,1.0
78307,3889,13097,1.0
78308,1467,2080,0.0
78309,1049,3275,0.0
78310,300,2903,1.0
78311,758,3131,1.0
78312,148,7342,1.0
78313,195,1923,1.0
78314,6,11726,1.0
78315,57,13156,1.0
78316,3599,14938,1.0
78317,468,8807,0.0
78318,84,17563,0.0
78319,112,11431,1.0
78320,271,1161,0.0
78321,129,14677,0.0
78322,504,9780,1.0
78323,207,1965,1.0
78324,493,13852,1.0
78325,48,5959,1.0
78326,488,2484,0.0
78327,750,190,0.0
78328,3585,14888,1.0
78329,1013,5509,1.0
78330,551,5609,0.0
78331,431,5427,1.0
78332,1735,14407,0.0
78333,135,14063,1.0
78334,1018,5995,1.0
78335,71,7843,1.0
78336,891,16525,1.0
78337,781,13138,0.0
78338,105,199,0.0
78339,191,16470,0.0
78340,2635,6279,1.0
78341,491,13989,1.0
78342,676,14348,1.0
78343,924,14925,0.0
78344,2267,14994,0.0
78345,672,10177,1.0
78346,103,8730,1.0
78347,71,12344,1.0
78348,3081,10236,0.0
78349,444,15839,0.0
78350,11,4022,1.0
78351,828,12323,0.0
78352,207,6137,1.0
78353,458,261,1.0
78354,475,15445,1.0
78355,136,14348,1.0
78356,432,12355,1.0
78357,783,8333,1.0
78358,634,6610,1.0
78359,2031,16177,0.0
78360,484,792,1.0
78361,439,13011,1.0
78362,2310,5467,1.0
78363,895,5786,1.0
78364,2146,5775,1.0
78365,114,435,1.0
78366,2132,12323,1.0
78367,296,8088,1.0
78368,739,5539,1.0
78369,452,13830,0.0
78370,513,9850,1.0
78371,41,174,0.0
78372,510,10153,1.0
78373,2360,12182,1.0
78374,429,3941,1.0
78375,500,759,1.0
78376,2074,4931,1.0
78377,432,16530,0.0
78378,110,8345,1.0
78379,919,12031,1.0
78380,473,15743,0.0
78381,726,8793,0.0
78382,136,1573,1.0
78383,2072,12337,1.0
78384,430,13802,1.0
78385,473,15847,1.0
78386,1998,7506,1.0
78387,881,7384,1.0
78388,889,14549,1.0
78389,2341,5436,1.0
78390,1068,15221,1.0
78391,482,16459,0.0
78392,118,2488,1.0
78393,53,6201,1.0
78394,1020,8092,0.0
78395,106,13441,0.0
78396,2609,5628,1.0
78397,1049,15280,0.0
78398,122,16533,0.0
78399,2940,11636,0.0
78400,438,1,1.0
78401,443,5838,0.0
78402,756,12325,1.0
78403,2149,14772,0.0
78404,456,1945,1.0
78405,447,8343,1.0
78406,504,15829,1.0
78407,2186,6022,1.0
78408,1039,1292,1.0
78409,886,746,1.0
78410,2283,13110,1.0
78411,489,8817,1.0
78412,125,3870,1.0
78413,654,10016,1.0
78414,2401,5599,1.0
78415,638,199,1.0
78416,1338,14479,0.0
78417,92,2506,0.0
78418,1333,8245,1.0
78419,129,8785,1.0
78420,0,7361,1.0
78421,151,7643,0.0
78422,9,8524,1.0
78423,6,10075,1.0
78424,2724,7879,1.0
78425,493,14997,1.0
78426,1019,1545,1.0
78427,1107,8137,0.0
78428,58,14937,1.0
78429,1388,16241,1.0
78430,471,16423,0.0
78431,485,14571,1.0
78432,342,2732,0.0
78433,1062,10449,1.0
78434,854,11434,0.0
78435,73,4741,1.0
78436,511,6994,1.0
78437,520,6576,0.0
78438,622,6657,0.0
78439,1920,7963,0.0
78440,582,8784,0.0
78441,467,12538,1.0
78442,108,12906,1.0
78443,2413,7411,0.0
78444,2150,12310,1.0
78445,493,15724,1.0
78446,494,9225,1.0
78447,3678,12421,0.0
78448,119,15716,1.0
78449,2251,8813,0.0
78450,518,10057,1.0
78451,126,4664,0.0
78452,1020,8113,1.0
78453,70,3080,1.0
78454,431,77,0.0
78455,864,11263,0.0
78456,458,2510,0.0
78457,78,10255,1.0
78458,471,8356,0.0
78459,494,10274,1.0
78460,674,12053,1.0
78461,65,109,1.0
78462,1593,2900,0.0
78463,57,15828,1.0
78464,97,4660,1.0
78465,697,6635,0.0
78466,154,9209,1.0
78467,1916,7521,1.0
78468,2768,12067,0.0
78469,1047,7801,1.0
78470,301,17675,1.0
78471,466,10976,1.0
78472,634,5442,1.0
78473,465,15745,1.0
78474,426,3848,1.0
78475,1418,2102,1.0
78476,470,5272,0.0
78477,495,7475,1.0
78478,478,3990,0.0
78479,2071,8050,1.0
78480,632,5747,0.0
78481,2033,15416,1.0
78482,1017,5805,1.0
78483,481,335,1.0
78484,3138,12335,0.0
78485,2177,6752,1.0
78486,179,335,0.0
78487,472,68,0.0
78488,531,5462,0.0
78489,2679,6299,1.0
78490,65,172,1.0
78491,1018,11238,1.0
78492,2981,12685,0.0
78493,118,14565,1.0
78494,182,3911,0.0
78495,1011,15525,1.0
78496,489,13945,0.0
78497,3580,14711,1.0
78498,494,3865,0.0
78499,2509,9323,0.0
78500,2845,6942,1.0
78501,781,13051,0.0
78502,459,16464,0.0
78503,1052,15110,0.0
78504,2689,7918,1.0
78505,78,4035,1.0
78506,665,8483,1.0
78507,1697,11958,0.0
78508,1049,4682,0.0
78509,1039,4852,0.0
78510,1337,14382,0.0
78511,3064,12461,1.0
78512,494,4526,1.0
78513,2374,5574,0.0
78514,2695,12628,1.0
78515,578,2055,0.0
78516,439,1466,1.0
78517,442,11254,1.0
78518,556,6336,1.0
78519,1549,11428,1.0
78520,117,2467,1.0
78521,175,1618,1.0
78522,1230,8520,1.0
78523,747,5445,1.0
78524,2511,8113,1.0
78525,2973,8261,1.0
78526,2214,7514,0.0
78527,477,13653,1.0
78528,555,5624,1.0
78529,448,14797,1.0
78530,919,14404,0.0
78531,37,7390,1.0
78532,1350,5472,0.0
78533,833,8840,0.0
78534,580,378,0.0
78535,2368,12435,1.0
78536,76,14721,1.0
78537,909,8830,1.0
78538,1599,3059,1.0
78539,102,15814,0.0
78540,561,5946,1.0
78541,478,8422,0.0
78542,2030,3836,1.0
78543,1024,5599,1.0
78544,47,12917,0.0
78545,68,1473,1.0
78546,2814,14852,0.0
78547,359,8,0.0
78548,481,15892,1.0
78549,113,3632,0.0
78550,178,2570,1.0
78551,1113,11964,1.0
78552,135,14797,1.0
78553,832,12310,0.0
78554,756,7710,1.0
78555,1165,14710,1.0
78556,69,11530,1.0
78557,470,3234,1.0
78558,2934,15305,1.0
78559,1538,11431,0.0
78560,754,6825,1.0
78561,655,2021,1.0
78562,2665,10915,0.0
78563,41,12984,1.0
78564,1127,7391,1.0
78565,1110,15249,0.0
78566,2038,14692,0.0
78567,2368,5527,1.0
78568,3612,15740,1.0
78569,610,5653,0.0
78570,2860,6974,1.0
78571,731,8156,0.0
78572,806,16480,0.0
78573,933,1580,1.0
78574,890,11233,1.0
78575,2234,5528,1.0
78576,468,958,1.0
78577,97,15883,1.0
78578,107,12317,1.0
78579,2975,15837,1.0
78580,573,150,1.0
78581,110,4738,1.0
78582,102,8248,1.0
78583,116,2516,1.0
78584,479,14917,1.0
78585,4,12319,0.0
78586,71,1995,0.0
78587,2960,14558,1.0
78588,128,13727,1.0
78589,290,16674,0.0
78590,88,16375,1.0
78591,219,10253,1.0
78592,55,14274,1.0
78593,80,14308,1.0
78594,2296,10069,1.0
78595,1588,2917,0.0
78596,1528,3888,0.0
78597,3663,17308,1.0
78598,173,9838,1.0
78599,751,5953,1.0
78600,55,5202,1.0
78601,429,13987,1.0
78602,6,7479,1.0
78603,108,4997,1.0
78604,530,5507,1.0
78605,1330,3181,1.0
78606,2304,13134,0.0
78607,2965,15489,0.0
78608,86,3065,1.0
78609,917,12215,0.0
78610,538,5537,0.0
78611,2690,12484,1.0
78612,477,8341,1.0
78613,486,13510,1.0
78614,74,14787,0.0
78615,1543,3080,1.0
78616,7,9879,1.0
78617,459,2509,0.0
78618,477,11439,1.0
78619,49,14676,1.0
78620,913,750,1.0
78621,528,6226,1.0
78622,2867,7129,1.0
78623,102,14902,1.0
78624,478,13675,0.0
78625,3571,16524,0.0
78626,72,5164,1.0
78627,96,1957,0.0
78628,115,3939,0.0
78629,467,2990,1.0
78630,1894,14890,1.0
78631,45,5738,1.0
78632,445,2498,0.0
78633,433,2963,1.0
78634,489,1376,1.0
78635,174,7636,1.0
78636,276,15270,0.0
78637,1444,8127,1.0
78638,459,15771,1.0
78639,467,1994,1.0
78640,2193,7500,1.0
78641,1157,14746,1.0
78642,673,12160,1.0
78643,121,1387,1.0
78644,2223,7780,1.0
78645,2077,5492,0.0
78646,780,958,1.0
78647,2259,5602,1.0
78648,2292,6228,1.0
78649,1012,7407,1.0
78650,424,798,1.0
78651,3878,13007,1.0
78652,137,14677,0.0
78653,493,11433,1.0
78654,109,11908,1.0
78655,584,9697,0.0
78656,2376,11750,1.0
78657,495,1924,1.0
78658,519,12102,1.0
78659,131,14888,1.0
78660,829,8813,1.0
78661,1040,2345,1.0
78662,1129,12132,0.0
78663,2429,5592,0.0
78664,302,10271,1.0
78665,1677,2967,1.0
78666,81,15129,1.0
78667,444,7912,1.0
78668,1743,14383,0.0
78669,1003,1467,0.0
78670,749,12316,0.0
78671,1170,15288,1.0
78672,1009,3650,1.0
78673,4070,14845,0.0
78674,855,7026,0.0
78675,475,11427,1.0
78676,458,15429,1.0
78677,520,8803,1.0
78678,225,46,1.0
78679,467,14975,1.0
78680,1044,8340,0.0
78681,1239,14550,0.0
78682,93,3884,1.0
78683,1049,5995,0.0
78684,2242,5625,1.0
78685,9,3874,1.0
78686,80,13514,0.0
78687,423,15089,1.0
78688,559,1533,0.0
78689,622,6725,0.0
78690,2816,6517,1.0
78691,97,5197,1.0
78692,76,221,1.0
78693,91,5243,0.0
78694,3181,7886,0.0
78695,449,12450,1.0
78696,2211,10232,1.0
78697,442,9123,1.0
78698,3601,11276,0.0
78699,486,10896,1.0
78700,449,495,1.0
78701,201,2173,1.0
78702,137,16557,0.0
78703,2097,7699,0.0
78704,842,3046,0.0
78705,1614,6124,1.0
78706,3081,7418,1.0
78707,146,9068,1.0
78708,2344,5593,1.0
78709,2767,12147,0.0
78710,2288,5512,1.0
78711,812,2368,0.0
78712,1562,3966,0.0
78713,3109,7446,1.0
78714,1529,3711,0.0
78715,47,7814,1.0
78716,507,10038,1.0
78717,2600,5689,1.0
78718,2436,9383,1.0
78719,96,4382,1.0
78720,2244,5665,1.0
78721,1035,5918,1.0
78722,2829,10067,0.0
78723,2076,11743,1.0
78724,2396,12129,0.0
78725,444,5811,1.0
78726,331,4339,1.0
78727,195,14503,0.0
78728,2071,14518,1.0
78729,449,5087,0.0
78730,667,1765,0.0
78731,297,2906,1.0
78732,2002,11269,1.0
78733,74,15763,1.0
78734,519,12309,0.0
78735,508,7754,1.0
78736,455,15807,1.0
78737,101,203,0.0
78738,2392,9354,0.0
78739,489,15800,1.0
78740,2219,12041,1.0
78741,1189,2473,1.0
78742,881,11461,1.0
78743,492,3121,1.0
78744,1918,8341,1.0
78745,102,5319,1.0
78746,160,4386,1.0
78747,2276,12330,1.0
78748,280,12530,1.0
78749,1540,2543,1.0
78750,493,10247,1.0
78751,1994,11903,1.0
78752,49,14630,0.0
78753,503,12743,1.0
78754,476,8418,1.0
78755,80,13512,0.0
78756,138,15805,1.0
78757,1582,2874,0.0
78758,51,14623,1.0
78759,1051,15073,0.0
78760,220,7454,0.0
78761,98,15234,1.0
78762,3550,10530,1.0
78763,338,2965,1.0
78764,870,10422,1.0
78765,2823,6826,1.0
78766,1521,5035,0.0
78767,8,9999,1.0
78768,762,2827,1.0
78769,2773,12088,0.0
78770,80,5917,0.0
78771,428,15798,0.0
78772,74,15663,1.0
78773,725,5751,1.0
78774,107,10281,1.0
78775,1011,9097,1.0
78776,94,26,0.0
78777,2283,12337,1.0
78778,662,7067,0.0
78779,307,3050,0.0
78780,120,4652,0.0
78781,60,1011,1.0
78782,1888,12177,1.0
78783,290,17633,0.0
78784,8,3890,1.0
78785,2697,12934,1.0
78786,1052,11953,1.0
78787,500,3894,1.0
78788,885,10350,1.0
78789,1571,3717,1.0
78790,3355,8326,1.0
78791,66,491,1.0
78792,2,1382,1.0
78793,791,10339,0.0
78794,2409,5520,0.0
78795,920,7341,1.0
78796,610,5663,1.0
78797,61,14290,1.0
78798,498,10967,1.0
78799,3999,14985,0.0
78800,466,8253,1.0
78801,3118,12596,1.0
78802,285,12354,1.0
78803,65,15894,1.0
78804,105,16509,0.0
78805,1047,3490,1.0
78806,291,1033,0.0
78807,3399,9092,1.0
78808,133,9136,1.0
78809,71,1438,1.0
78810,497,10748,0.0
78811,162,9919,1.0
78812,128,14645,0.0
78813,152,7654,1.0
78814,471,14696,0.0
78815,1128,1438,1.0
78816,38,1557,1.0
78817,3,10296,1.0
78818,106,15723,1.0
78819,469,12128,1.0
78820,447,2317,0.0
78821,83,1252,1.0
78822,123,15894,1.0
78823,875,756,1.0
78824,457,12332,1.0
78825,607,6191,1.0
78826,484,119,1.0
78827,956,14506,1.0
78828,124,14956,1.0
78829,2688,8289,1.0
78830,888,5774,1.0
78831,424,9135,1.0
78832,440,16525,1.0
78833,119,6474,1.0
78834,2942,7527,1.0
78835,64,13985,0.0
78836,479,10703,1.0
78837,473,1920,1.0
78838,3588,14709,1.0
78839,293,2888,1.0
78840,430,1436,1.0
78841,453,13819,1.0
78842,2512,5595,1.0
78843,11,7800,0.0
78844,1016,13006,1.0
78845,2281,12940,1.0
78846,1549,15850,0.0
78847,1231,9991,0.0
78848,911,8339,0.0
78849,446,5017,1.0
78850,229,7952,1.0
78851,279,16521,0.0
78852,485,6436,1.0
78853,76,15193,1.0
78854,60,13958,1.0
78855,513,5624,1.0
78856,115,5097,0.0
78857,954,14477,0.0
78858,288,2906,1.0
78859,1340,3139,0.0
78860,662,1862,1.0
78861,431,6267,1.0
78862,900,15794,1.0
78863,876,14883,1.0
78864,471,14423,1.0
78865,527,8704,0.0
78866,86,2502,0.0
78867,1042,13341,0.0
78868,3070,12535,0.0
78869,294,10,1.0
78870,1192,2469,0.0
78871,453,4757,1.0
78872,87,15778,1.0
78873,495,1786,1.0
78874,1050,15151,1.0
78875,476,13722,1.0
78876,453,8813,0.0
78877,1131,2768,1.0
78878,1024,14839,1.0
78879,110,5430,1.0
78880,146,9141,1.0
78881,6,3239,1.0
78882,2027,5803,1.0
78883,48,15853,1.0
78884,229,2621,0.0
78885,2096,12987,0.0
78886,1021,14903,1.0
78887,470,17327,1.0
78888,444,8969,0.0
78889,54,3855,1.0
78890,434,11419,0.0
78891,1063,16564,0.0
78892,916,10347,1.0
78893,435,14920,1.0
78894,171,9787,1.0
78895,67,7583,1.0
78896,446,254,1.0
78897,477,4016,1.0
78898,745,7841,1.0
78899,779,9293,1.0
78900,610,5728,0.0
78901,164,6527,1.0
78902,881,10338,1.0
78903,2499,5443,1.0
78904,442,475,0.0
78905,75,8634,0.0
78906,434,16526,0.0
78907,991,6661,1.0
78908,1888,7384,1.0
78909,2817,12090,0.0
78910,437,446,1.0
78911,3006,8281,0.0
78912,1172,5549,1.0
78913,1538,15805,1.0
78914,801,401,1.0
78915,2097,6678,1.0
78916,546,7770,0.0
78917,190,8659,0.0
78918,108,2023,0.0
78919,2993,12520,1.0
78920,126,14065,0.0
78921,476,15884,1.0
78922,503,2833,1.0
78923,2098,13829,1.0
78924,190,5495,1.0
78925,3669,12133,0.0
78926,2301,12694,0.0
78927,1018,1538,0.0
78928,48,7692,1.0
78929,1013,5489,0.0
78930,585,11370,0.0
78931,34,9645,1.0
78932,504,14726,1.0
78933,112,16562,0.0
78934,179,6856,1.0
78935,2652,6262,1.0
78936,496,11870,1.0
78937,1071,2395,1.0
78938,592,6686,1.0
78939,66,16502,1.0
78940,72,4101,0.0
78941,120,11250,1.0
78942,3661,13005,1.0
78943,781,12519,0.0
78944,439,8957,1.0
78945,993,1515,1.0
78946,545,5559,1.0
78947,685,7678,1.0
78948,1023,5714,1.0
78949,522,8276,1.0
78950,1007,1124,0.0
78951,469,13443,0.0
78952,122,3074,1.0
78953,98,2478,1.0
78954,651,14434,0.0
78955,2138,12735,0.0
78956,179,344,0.0
78957,97,3910,0.0
78958,70,16507,0.0
78959,2011,4975,1.0
78960,102,2492,0.0
78961,426,8807,1.0
78962,92,16382,1.0
78963,2871,7202,1.0
78964,1242,14548,1.0
78965,571,2060,1.0
78966,526,5519,1.0
78967,802,10334,0.0
78968,2840,7821,1.0
78969,135,1970,1.0
78970,480,1937,1.0
78971,488,2485,1.0
78972,2297,10002,0.0
78973,1342,7932,0.0
78974,1547,5077,0.0
78975,2773,12448,0.0
78976,493,5860,1.0
78977,116,2778,1.0
78978,1011,3763,1.0
78979,3117,7892,0.0
78980,1177,9226,1.0
78981,6,12037,1.0
78982,440,12977,1.0
78983,1174,7416,1.0
78984,73,8940,1.0
78985,915,14964,1.0
78986,1052,12177,0.0
78987,693,5593,1.0
78988,743,12318,1.0
78989,664,8490,1.0
78990,111,3918,1.0
78991,2276,8559,0.0
78992,2812,12976,0.0
78993,2072,7402,1.0
78994,86,1350,1.0
78995,1104,15093,1.0
78996,520,3510,1.0
78997,793,3558,1.0
78998,2774,12309,0.0
78999,2295,10038,0.0
79000,56,13718,1.0
79001,558,342,0.0
79002,199,277,0.0
79003,46,16512,1.0
79004,61,16461,1.0
79005,198,11386,1.0
79006,1042,15254,1.0
79007,830,7876,1.0
79008,54,8299,0.0
79009,116,17445,1.0
79010,439,1575,0.0
79011,3622,15936,1.0
79012,112,14205,0.0
79013,479,11436,0.0
79014,1869,14872,0.0
79015,61,4490,1.0
79016,501,13926,0.0
79017,2012,15135,0.0
79018,640,9652,1.0
79019,9,16381,1.0
79020,593,5677,0.0
79021,518,13984,0.0
79022,120,7511,1.0
79023,1883,7359,1.0
79024,475,7894,0.0
79025,503,14679,1.0
79026,2862,7052,1.0
79027,58,14711,1.0
79028,67,7536,1.0
79029,161,6799,1.0
79030,78,11426,1.0
79031,1242,3369,1.0
79032,1010,15547,1.0
79033,1110,15180,0.0
